DATE,TIME,CLOSE,HIGH,LOW,OPEN,VOLUME
01/02/2017,16:00:00,9.201,9.205,9.195,9.195,8824
01/02/2017,16:01:00,9.195,9.206,9.195,9.205,5282
01/02/2017,16:02:00,9.195,9.195,9.195,9.195,842
01/02/2017,16:03:00,9.206,9.206,9.2,9.2,6054
01/02/2017,16:04:00,9.213,9.213,9.208,9.208,1183
01/02/2017,16:05:00,9.214,9.214,9.214,9.214,358
01/02/2017,16:06:00,9.215,9.215,9.215,9.215,859
01/02/2017,16:07:00,9.21,9.221,9.21,9.221,7690
01/02/2017,16:08:00,9.215,9.215,9.206,9.21,4866
01/02/2017,16:09:00,9.21,9.21,9.21,9.21,2200
01/02/2017,16:11:00,9.221,9.221,9.215,9.215,5423
01/02/2017,16:12:00,9.213,9.221,9.213,9.221,1096
01/02/2017,16:13:00,9.221,9.221,9.218,9.218,3859
01/02/2017,16:14:00,9.222,9.222,9.221,9.221,1838
01/02/2017,16:15:00,9.233,9.233,9.221,9.221,14309
01/02/2017,16:17:00,9.226,9.226,9.226,9.226,1783
01/02/2017,16:18:00,9.221,9.227,9.221,9.226,11711
01/02/2017,16:19:00,9.226,9.226,9.222,9.222,7016
01/02/2017,16:20:00,9.222,9.223,9.222,9.223,323
01/02/2017,16:22:00,9.214,9.219,9.214,9.219,1711
01/02/2017,16:23:00,9.213,9.213,9.213,9.213,193
01/02/2017,16:24:00,9.207,9.21,9.207,9.21,2680
01/02/2017,16:25:00,9.205,9.205,9.205,9.205,2081
01/02/2017,16:26:00,9.206,9.206,9.206,9.206,584
01/02/2017,16:27:00,9.222,9.222,9.207,9.211,8588
01/02/2017,16:28:00,9.213,9.221,9.211,9.22,12026
01/02/2017,16:29:00,9.209,9.214,9.207,9.209,10397
01/02/2017,16:30:00,9.201,9.206,9.201,9.206,1936
01/02/2017,16:32:00,9.198,9.198,9.198,9.198,68
01/02/2017,16:33:00,9.195,9.197,9.195,9.195,6392
01/02/2017,16:34:00,9.19,9.195,9.19,9.195,3871
01/02/2017,16:35:00,9.183,9.188,9.183,9.188,1907
01/02/2017,16:36:00,9.18,9.18,9.18,9.18,443
01/02/2017,16:37:00,9.184,9.184,9.18,9.18,8538
01/02/2017,16:38:00,9.182,9.182,9.179,9.182,1796
01/02/2017,16:39:00,9.179,9.181,9.179,9.181,788
01/02/2017,16:40:00,9.171,9.178,9.171,9.178,4043
01/02/2017,16:41:00,9.164,9.166,9.164,9.166,4599
01/02/2017,16:42:00,9.161,9.165,9.161,9.163,11005
01/02/2017,16:43:00,9.156,9.163,9.156,9.163,5867
01/02/2017,16:44:00,9.158,9.16,9.156,9.156,3136
01/02/2017,16:45:00,9.16,9.16,9.158,9.158,4860
01/02/2017,16:46:00,9.154,9.16,9.154,9.16,9144
01/02/2017,16:47:00,9.15,9.155,9.15,9.155,17966
01/02/2017,16:48:00,9.145,9.149,9.145,9.149,1981
01/02/2017,16:49:00,9.153,9.159,9.149,9.149,20065
01/02/2017,16:50:00,9.156,9.156,9.156,9.156,790
01/02/2017,16:51:00,9.158,9.159,9.155,9.156,14344
01/02/2017,16:52:00,9.163,9.164,9.158,9.158,13675
01/02/2017,16:53:00,9.16,9.163,9.16,9.163,3100
01/02/2017,16:54:00,9.167,9.167,9.161,9.161,2371
01/02/2017,16:55:00,9.166,9.167,9.162,9.164,10682
01/02/2017,16:56:00,9.166,9.17,9.166,9.17,3246
01/02/2017,16:57:00,9.174,9.174,9.168,9.168,4642
01/02/2017,16:58:00,9.174,9.174,9.171,9.171,4506
01/02/2017,16:59:00,9.172,9.174,9.172,9.174,765
01/02/2017,17:00:00,9.173,9.174,9.173,9.174,3028
01/02/2017,17:01:00,9.161,9.172,9.161,9.172,14444
01/02/2017,17:02:00,9.161,9.161,9.156,9.156,11099
01/02/2017,17:03:00,9.161,9.163,9.161,9.163,1826
01/02/2017,17:04:00,9.159,9.162,9.158,9.162,5259
01/02/2017,17:05:00,9.162,9.165,9.161,9.161,19199
01/02/2017,17:06:00,9.16,9.163,9.16,9.163,2670
01/02/2017,17:07:00,9.165,9.165,9.161,9.161,15827
01/02/2017,17:08:00,9.164,9.166,9.163,9.163,4429
01/02/2017,17:09:00,9.171,9.174,9.164,9.164,13743
01/02/2017,17:10:00,9.173,9.174,9.17,9.17,4603
01/02/2017,17:11:00,9.179,9.179,9.179,9.179,4489
01/02/2017,17:12:00,9.181,9.186,9.18,9.18,10953
01/02/2017,17:13:00,9.19,9.191,9.181,9.181,3830
01/02/2017,17:14:00,9.19,9.19,9.19,9.19,1200
01/02/2017,17:15:00,9.201,9.201,9.182,9.187,28093
01/02/2017,17:16:00,9.207,9.207,9.207,9.207,1343
01/02/2017,17:17:00,9.213,9.216,9.207,9.207,11963
01/02/2017,17:18:00,9.227,9.227,9.211,9.211,8576
01/02/2017,17:19:00,9.231,9.234,9.228,9.228,9025
01/02/2017,17:20:00,9.22,9.231,9.22,9.231,3060
01/02/2017,17:21:00,9.215,9.219,9.212,9.219,1885
01/02/2017,17:22:00,9.208,9.216,9.208,9.214,3244
01/02/2017,17:23:00,9.217,9.231,9.212,9.212,8296
01/02/2017,17:24:00,9.21,9.218,9.21,9.218,2813
01/02/2017,17:25:00,9.214,9.219,9.208,9.208,5595
01/02/2017,17:26:00,9.195,9.212,9.195,9.212,2839
01/02/2017,17:27:00,9.191,9.198,9.191,9.198,2057
01/02/2017,17:28:00,9.191,9.195,9.191,9.193,6029
01/02/2017,17:29:00,9.191,9.192,9.191,9.191,4239
01/02/2017,17:30:00,9.188,9.192,9.188,9.191,8231
01/02/2017,17:36:00,9.182,9.182,9.182,9.182,447665
01/02/2017,17:37:00,9.182,9.182,9.182,9.182,28881
01/02/2017,17:37:00,9.157,9.157,9.157,9.157,6674
02/02/2017,09:03:00,9.157,9.17,9.157,9.17,207
02/02/2017,09:05:00,9.157,9.162,9.157,9.157,575
02/02/2017,09:06:00,9.14,9.155,9.14,9.155,2173
02/02/2017,09:07:00,9.134,9.134,9.134,9.134,611
02/02/2017,09:08:00,9.131,9.139,9.131,9.138,7055
02/02/2017,09:09:00,9.13,9.13,9.13,9.13,4107
02/02/2017,09:10:00,9.13,9.137,9.13,9.137,9420
02/02/2017,09:11:00,9.13,9.13,9.13,9.13,5386
02/02/2017,09:12:00,9.128,9.13,9.12,9.13,20627
02/02/2017,09:14:00,9.1,9.111,9.1,9.111,6272
02/02/2017,09:15:00,9.107,9.107,9.103,9.103,17088
02/02/2017,09:16:00,9.102,9.109,9.102,9.103,4985
02/02/2017,09:17:00,9.091,9.102,9.091,9.102,4149
02/02/2017,09:18:00,9.091,9.105,9.091,9.105,942
02/02/2017,09:19:00,9.107,9.107,9.107,9.107,748
02/02/2017,09:20:00,9.1,9.107,9.1,9.104,3843
02/02/2017,09:21:00,9.113,9.113,9.106,9.106,2006
02/02/2017,09:22:00,9.101,9.101,9.101,9.101,820
02/02/2017,09:24:00,9.118,9.123,9.117,9.117,803
02/02/2017,09:25:00,9.122,9.134,9.122,9.127,5845
02/02/2017,09:26:00,9.124,9.133,9.122,9.122,9834
02/02/2017,09:28:00,9.123,9.123,9.123,9.123,46
02/02/2017,09:30:00,9.123,9.123,9.123,9.123,270
02/02/2017,09:32:00,9.123,9.123,9.123,9.123,78
02/02/2017,09:33:00,9.123,9.123,9.123,9.123,18
02/02/2017,09:34:00,9.123,9.123,9.123,9.123,500
02/02/2017,09:35:00,9.123,9.123,9.123,9.123,817
02/02/2017,09:36:00,9.122,9.13,9.122,9.123,2164
02/02/2017,09:37:00,9.13,9.131,9.13,9.13,1186
02/02/2017,09:38:00,9.125,9.13,9.125,9.125,2118
02/02/2017,09:39:00,9.132,9.132,9.125,9.125,505
02/02/2017,09:42:00,9.135,9.139,9.132,9.132,8721
02/02/2017,09:43:00,9.136,9.136,9.128,9.128,460
02/02/2017,09:44:00,9.128,9.128,9.128,9.128,30
02/02/2017,09:45:00,9.128,9.14,9.128,9.136,709
02/02/2017,09:46:00,9.139,9.139,9.139,9.139,100
02/02/2017,09:48:00,9.128,9.128,9.128,9.128,336
02/02/2017,09:50:00,9.125,9.126,9.125,9.126,779
02/02/2017,09:54:00,9.125,9.125,9.125,9.125,1800
02/02/2017,09:55:00,9.125,9.125,9.125,9.125,286
02/02/2017,09:57:00,9.13,9.13,9.13,9.13,1047
02/02/2017,09:58:00,9.122,9.13,9.121,9.13,5536
02/02/2017,09:59:00,9.124,9.129,9.124,9.129,398
02/02/2017,10:01:00,9.124,9.124,9.124,9.124,110
02/02/2017,10:03:00,9.13,9.134,9.13,9.133,3593
02/02/2017,10:04:00,9.129,9.129,9.124,9.124,2896
02/02/2017,10:07:00,9.122,9.124,9.122,9.124,336
02/02/2017,10:10:00,9.122,9.122,9.122,9.122,400
02/02/2017,10:12:00,9.122,9.129,9.122,9.129,1530
02/02/2017,10:13:00,9.123,9.123,9.118,9.122,7792
02/02/2017,10:14:00,9.123,9.128,9.123,9.123,3689
02/02/2017,10:16:00,9.123,9.123,9.123,9.123,23
02/02/2017,10:18:00,9.125,9.128,9.125,9.128,1269
02/02/2017,10:19:00,9.15,9.157,9.128,9.128,31077
02/02/2017,10:20:00,9.145,9.15,9.144,9.15,4237
02/02/2017,10:21:00,9.15,9.153,9.15,9.152,853
02/02/2017,10:22:00,9.142,9.148,9.142,9.148,4010
02/02/2017,10:23:00,9.142,9.153,9.142,9.153,2251
02/02/2017,10:24:00,9.153,9.153,9.142,9.142,616
02/02/2017,10:25:00,9.145,9.147,9.145,9.147,328
02/02/2017,10:26:00,9.145,9.145,9.145,9.145,13
02/02/2017,10:27:00,9.147,9.154,9.145,9.145,2354
02/02/2017,10:28:00,9.145,9.154,9.145,9.154,2120
02/02/2017,10:29:00,9.133,9.133,9.133,9.133,613
02/02/2017,10:31:00,9.13,9.13,9.13,9.13,72
02/02/2017,10:32:00,9.13,9.135,9.13,9.133,4792
02/02/2017,10:33:00,9.127,9.133,9.127,9.13,2950
02/02/2017,10:34:00,9.127,9.127,9.127,9.127,92
02/02/2017,10:35:00,9.135,9.135,9.128,9.133,2561
02/02/2017,10:36:00,9.128,9.134,9.128,9.132,1450
02/02/2017,10:37:00,9.128,9.128,9.128,9.128,188
02/02/2017,10:38:00,9.136,9.136,9.13,9.135,2470
02/02/2017,10:39:00,9.129,9.13,9.129,9.13,1383
02/02/2017,10:40:00,9.126,9.134,9.126,9.133,2633
02/02/2017,10:42:00,9.139,9.139,9.134,9.134,2411
02/02/2017,10:43:00,9.143,9.145,9.143,9.144,3118
02/02/2017,10:44:00,9.143,9.143,9.143,9.143,736
02/02/2017,10:45:00,9.15,9.15,9.15,9.15,30
02/02/2017,10:47:00,9.14,9.14,9.14,9.14,1047
02/02/2017,10:48:00,9.142,9.142,9.142,9.142,1281
02/02/2017,10:50:00,9.139,9.139,9.139,9.139,1298
02/02/2017,10:51:00,9.131,9.136,9.131,9.136,1963
02/02/2017,10:53:00,9.138,9.138,9.134,9.134,2082
02/02/2017,10:54:00,9.136,9.136,9.136,9.136,1292
02/02/2017,10:58:00,9.131,9.131,9.131,9.131,9
02/02/2017,10:59:00,9.131,9.131,9.131,9.131,479
02/02/2017,11:00:00,9.132,9.135,9.132,9.134,3307
02/02/2017,11:02:00,9.126,9.133,9.126,9.132,8518
02/02/2017,11:03:00,9.117,9.126,9.117,9.126,2220
02/02/2017,11:04:00,9.124,9.124,9.118,9.122,5871
02/02/2017,11:05:00,9.123,9.123,9.123,9.123,328
02/02/2017,11:06:00,9.123,9.128,9.123,9.128,793
02/02/2017,11:07:00,9.123,9.123,9.123,9.123,133
02/02/2017,11:08:00,9.123,9.123,9.123,9.123,72
02/02/2017,11:10:00,9.129,9.129,9.123,9.123,7782
02/02/2017,11:11:00,9.129,9.129,9.129,9.129,596
02/02/2017,11:12:00,9.13,9.131,9.129,9.129,880
02/02/2017,11:15:00,9.13,9.131,9.13,9.131,2507
02/02/2017,11:16:00,9.139,9.139,9.133,9.135,3384
02/02/2017,11:18:00,9.135,9.135,9.135,9.135,37
02/02/2017,11:19:00,9.144,9.144,9.144,9.144,5
02/02/2017,11:20:00,9.144,9.144,9.139,9.143,3979
02/02/2017,11:21:00,9.139,9.141,9.139,9.141,1393
02/02/2017,11:22:00,9.148,9.148,9.148,9.148,291
02/02/2017,11:23:00,9.137,9.137,9.137,9.137,300
02/02/2017,11:24:00,9.137,9.137,9.137,9.137,68
02/02/2017,11:25:00,9.134,9.14,9.133,9.136,11984
02/02/2017,11:28:00,9.136,9.136,9.136,9.136,1190
02/02/2017,11:30:00,9.148,9.148,9.142,9.142,1800
02/02/2017,11:31:00,9.16,9.16,9.15,9.15,2325
02/02/2017,11:32:00,9.163,9.163,9.156,9.156,2684
02/02/2017,11:33:00,9.199,9.199,9.167,9.167,19990
02/02/2017,11:34:00,9.199,9.199,9.186,9.199,88
02/02/2017,11:35:00,9.189,9.198,9.189,9.198,2851
02/02/2017,11:36:00,9.195,9.195,9.189,9.189,3758
02/02/2017,11:37:00,9.2,9.205,9.195,9.195,10255
02/02/2017,11:39:00,9.205,9.205,9.2,9.2,3979
02/02/2017,11:40:00,9.203,9.219,9.2,9.2,2879
02/02/2017,11:44:00,9.203,9.203,9.203,9.203,100
02/02/2017,11:46:00,9.222,9.222,9.222,9.222,300
02/02/2017,11:47:00,9.222,9.222,9.221,9.221,3086
02/02/2017,11:48:00,9.244,9.245,9.222,9.222,5482
02/02/2017,11:49:00,9.251,9.251,9.233,9.233,5396
02/02/2017,11:50:00,9.244,9.245,9.243,9.245,4576
02/02/2017,11:51:00,9.235,9.244,9.235,9.239,2467
02/02/2017,11:52:00,9.224,9.224,9.224,9.224,9
02/02/2017,11:53:00,9.224,9.224,9.224,9.224,7
02/02/2017,11:54:00,9.238,9.238,9.231,9.231,6275
02/02/2017,11:56:00,9.246,9.246,9.231,9.238,1872
02/02/2017,11:57:00,9.235,9.244,9.235,9.244,2106
02/02/2017,12:00:00,9.242,9.242,9.229,9.229,835
02/02/2017,12:02:00,9.242,9.242,9.242,9.242,721
02/02/2017,12:04:00,9.238,9.238,9.232,9.232,1774
02/02/2017,12:05:00,9.226,9.229,9.226,9.229,1852
02/02/2017,12:06:00,9.231,9.241,9.231,9.238,6001
02/02/2017,12:07:00,9.231,9.231,9.231,9.231,250
02/02/2017,12:08:00,9.242,9.242,9.231,9.231,995
02/02/2017,12:09:00,9.231,9.231,9.231,9.231,300
02/02/2017,12:10:00,9.242,9.242,9.242,9.242,957
02/02/2017,12:12:00,9.241,9.241,9.241,9.241,3513
02/02/2017,12:13:00,9.246,9.246,9.246,9.246,2369
02/02/2017,12:14:00,9.245,9.255,9.245,9.255,1028
02/02/2017,12:15:00,9.267,9.267,9.254,9.254,2717
02/02/2017,12:16:00,9.259,9.259,9.259,9.259,124
02/02/2017,12:17:00,9.259,9.259,9.259,9.259,1390
02/02/2017,12:19:00,9.255,9.265,9.255,9.259,2672
02/02/2017,12:20:00,9.255,9.255,9.255,9.255,500
02/02/2017,12:21:00,9.255,9.255,9.255,9.255,235
02/02/2017,12:22:00,9.255,9.255,9.255,9.255,1648
02/02/2017,12:24:00,9.255,9.255,9.255,9.255,21
02/02/2017,12:25:00,9.263,9.263,9.255,9.255,6541
02/02/2017,12:26:00,9.265,9.266,9.257,9.257,6601
02/02/2017,12:27:00,9.262,9.265,9.262,9.265,2841
02/02/2017,12:28:00,9.266,9.266,9.262,9.262,3500
02/02/2017,12:31:00,9.256,9.256,9.256,9.256,66
02/02/2017,12:34:00,9.266,9.266,9.265,9.265,2694
02/02/2017,12:36:00,9.269,9.269,9.269,9.269,688
02/02/2017,12:38:00,9.261,9.262,9.259,9.259,1356
02/02/2017,12:39:00,9.275,9.275,9.262,9.262,3217
02/02/2017,12:40:00,9.29,9.29,9.279,9.279,9776
02/02/2017,12:41:00,9.278,9.278,9.278,9.278,6
02/02/2017,12:42:00,9.288,9.288,9.288,9.288,1040
02/02/2017,12:43:00,9.286,9.286,9.286,9.286,400
02/02/2017,12:44:00,9.28,9.281,9.28,9.281,1434
02/02/2017,12:45:00,9.281,9.285,9.281,9.285,1300
02/02/2017,12:46:00,9.285,9.285,9.285,9.285,1100
02/02/2017,12:47:00,9.281,9.281,9.281,9.281,1649
02/02/2017,12:48:00,9.273,9.275,9.273,9.275,1000
02/02/2017,12:49:00,9.277,9.277,9.277,9.277,111
02/02/2017,12:51:00,9.28,9.281,9.278,9.278,2435
02/02/2017,12:53:00,9.281,9.281,9.276,9.277,1897
02/02/2017,12:54:00,9.274,9.28,9.274,9.275,1707
02/02/2017,12:58:00,9.273,9.273,9.273,9.273,543
02/02/2017,12:59:00,9.269,9.273,9.269,9.273,1336
02/02/2017,13:03:00,9.268,9.268,9.265,9.265,2348
02/02/2017,13:05:00,9.263,9.263,9.263,9.263,1326
02/02/2017,13:06:00,9.26,9.26,9.26,9.26,712
02/02/2017,13:07:00,9.261,9.261,9.261,9.261,320
02/02/2017,13:08:00,9.265,9.265,9.262,9.262,925
02/02/2017,13:09:00,9.263,9.266,9.263,9.266,817
02/02/2017,13:10:00,9.269,9.269,9.268,9.268,1885
02/02/2017,13:11:00,9.27,9.27,9.263,9.269,209
02/02/2017,13:14:00,9.268,9.268,9.268,9.268,500
02/02/2017,13:16:00,9.268,9.268,9.268,9.268,346
02/02/2017,13:17:00,9.269,9.269,9.266,9.266,1213
02/02/2017,13:18:00,9.272,9.272,9.268,9.27,5092
02/02/2017,13:19:00,9.268,9.269,9.268,9.269,1224
02/02/2017,13:20:00,9.264,9.268,9.264,9.268,1572
02/02/2017,13:21:00,9.267,9.267,9.267,9.267,300
02/02/2017,13:23:00,9.265,9.265,9.265,9.265,960
02/02/2017,13:25:00,9.285,9.285,9.268,9.268,7792
02/02/2017,13:27:00,9.277,9.277,9.277,9.277,1336
02/02/2017,13:28:00,9.28,9.28,9.28,9.28,100
02/02/2017,13:29:00,9.269,9.273,9.268,9.273,2252
02/02/2017,13:33:00,9.273,9.273,9.273,9.273,665
02/02/2017,13:34:00,9.268,9.269,9.268,9.269,2077
02/02/2017,13:35:00,9.28,9.28,9.272,9.272,2208
02/02/2017,13:36:00,9.285,9.285,9.282,9.282,481
02/02/2017,13:37:00,9.284,9.284,9.284,9.284,1277
02/02/2017,13:38:00,9.284,9.284,9.284,9.284,342
02/02/2017,13:39:00,9.284,9.286,9.281,9.286,2789
02/02/2017,13:40:00,9.291,9.291,9.287,9.287,2099
02/02/2017,13:42:00,9.288,9.288,9.288,9.288,316
02/02/2017,13:43:00,9.288,9.288,9.288,9.288,1173
02/02/2017,13:44:00,9.295,9.296,9.295,9.295,1472
02/02/2017,13:45:00,9.3,9.3,9.297,9.297,2450
02/02/2017,13:46:00,9.306,9.306,9.3,9.3,663
02/02/2017,13:47:00,9.303,9.305,9.303,9.303,1222
02/02/2017,13:48:00,9.306,9.306,9.306,9.306,429
02/02/2017,13:49:00,9.306,9.306,9.306,9.306,1041
02/02/2017,13:50:00,9.306,9.306,9.305,9.305,2119
02/02/2017,13:51:00,9.306,9.306,9.305,9.305,195
02/02/2017,13:52:00,9.303,9.303,9.299,9.3,4546
02/02/2017,13:54:00,9.309,9.31,9.303,9.303,10843
02/02/2017,13:55:00,9.299,9.301,9.299,9.301,1103
02/02/2017,13:56:00,9.299,9.299,9.299,9.299,522
02/02/2017,13:57:00,9.292,9.297,9.292,9.297,967
02/02/2017,13:58:00,9.29,9.29,9.29,9.29,200
02/02/2017,13:59:00,9.289,9.289,9.289,9.289,638
02/02/2017,14:01:00,9.28,9.28,9.28,9.28,9
02/02/2017,14:05:00,9.281,9.281,9.281,9.281,2248
02/02/2017,14:08:00,9.281,9.281,9.281,9.281,1076
02/02/2017,14:09:00,9.281,9.281,9.281,9.281,10
02/02/2017,14:11:00,9.289,9.289,9.288,9.288,1891
02/02/2017,14:13:00,9.291,9.291,9.289,9.289,1068
02/02/2017,14:14:00,9.291,9.291,9.291,9.291,747
02/02/2017,14:16:00,9.283,9.283,9.283,9.283,494
02/02/2017,14:19:00,9.284,9.284,9.284,9.284,465
02/02/2017,14:24:00,9.278,9.278,9.278,9.278,33
02/02/2017,14:26:00,9.284,9.284,9.282,9.282,709
02/02/2017,14:27:00,9.286,9.289,9.286,9.289,619
02/02/2017,14:29:00,9.274,9.286,9.274,9.286,5282
02/02/2017,14:30:00,9.274,9.274,9.271,9.271,1478
02/02/2017,14:31:00,9.28,9.28,9.28,9.28,160
02/02/2017,14:32:00,9.28,9.28,9.278,9.28,2062
02/02/2017,14:33:00,9.28,9.28,9.28,9.28,5470
02/02/2017,14:34:00,9.278,9.28,9.278,9.28,1156
02/02/2017,14:35:00,9.277,9.277,9.277,9.277,829
02/02/2017,14:36:00,9.273,9.273,9.273,9.273,1724
02/02/2017,14:37:00,9.268,9.268,9.268,9.268,6
02/02/2017,14:38:00,9.275,9.275,9.275,9.275,1184
02/02/2017,14:39:00,9.273,9.275,9.273,9.275,1492
02/02/2017,14:40:00,9.273,9.275,9.273,9.275,1182
02/02/2017,14:41:00,9.269,9.275,9.268,9.275,1498
02/02/2017,14:43:00,9.266,9.272,9.266,9.269,1574
02/02/2017,14:45:00,9.265,9.265,9.265,9.265,300
02/02/2017,14:46:00,9.261,9.261,9.261,9.261,36
02/02/2017,14:47:00,9.261,9.261,9.261,9.261,9
02/02/2017,14:49:00,9.273,9.273,9.265,9.267,3764
02/02/2017,14:50:00,9.267,9.268,9.267,9.268,526
02/02/2017,14:51:00,9.263,9.268,9.263,9.265,1547
02/02/2017,14:53:00,9.268,9.268,9.267,9.267,643
02/02/2017,14:55:00,9.263,9.263,9.263,9.263,289
02/02/2017,14:56:00,9.27,9.27,9.27,9.27,643
02/02/2017,14:57:00,9.273,9.275,9.273,9.274,2547
02/02/2017,14:58:00,9.275,9.275,9.275,9.275,1488
02/02/2017,14:59:00,9.27,9.27,9.27,9.27,3497
02/02/2017,15:00:00,9.273,9.273,9.273,9.273,445
02/02/2017,15:01:00,9.275,9.276,9.275,9.275,8895
02/02/2017,15:04:00,9.28,9.28,9.28,9.28,2138
02/02/2017,15:05:00,9.28,9.28,9.276,9.279,4265
02/02/2017,15:06:00,9.28,9.28,9.28,9.28,500
02/02/2017,15:07:00,9.28,9.28,9.28,9.28,690
02/02/2017,15:08:00,9.28,9.28,9.28,9.28,2479
02/02/2017,15:09:00,9.284,9.284,9.279,9.279,345
02/02/2017,15:10:00,9.291,9.291,9.284,9.284,1208
02/02/2017,15:17:00,9.297,9.297,9.287,9.287,2943
02/02/2017,15:18:00,9.31,9.31,9.288,9.288,20979
02/02/2017,15:20:00,9.31,9.31,9.31,9.31,1736
02/02/2017,15:21:00,9.314,9.314,9.314,9.314,526
02/02/2017,15:22:00,9.314,9.314,9.314,9.314,154
02/02/2017,15:23:00,9.319,9.319,9.314,9.314,1299
02/02/2017,15:24:00,9.322,9.322,9.322,9.322,7377
02/02/2017,15:25:00,9.321,9.322,9.319,9.321,6570
02/02/2017,15:26:00,9.319,9.322,9.319,9.322,5306
02/02/2017,15:27:00,9.33,9.33,9.322,9.322,8299
02/02/2017,15:28:00,9.321,9.329,9.321,9.321,1806
02/02/2017,15:29:00,9.331,9.331,9.33,9.33,4226
02/02/2017,15:30:00,9.343,9.343,9.336,9.336,1276
02/02/2017,15:31:00,9.34,9.35,9.34,9.349,12335
02/02/2017,15:32:00,9.339,9.341,9.339,9.339,1188
02/02/2017,15:33:00,9.333,9.339,9.333,9.339,4846
02/02/2017,15:35:00,9.328,9.328,9.328,9.328,4230
02/02/2017,15:36:00,9.32,9.326,9.32,9.326,4613
02/02/2017,15:37:00,9.314,9.314,9.314,9.314,588
02/02/2017,15:38:00,9.313,9.321,9.311,9.313,5325
02/02/2017,15:39:00,9.314,9.314,9.314,9.314,31
02/02/2017,15:40:00,9.326,9.326,9.321,9.321,1823
02/02/2017,15:41:00,9.318,9.325,9.318,9.325,4600
02/02/2017,15:42:00,9.32,9.32,9.32,9.32,116
02/02/2017,15:44:00,9.324,9.325,9.322,9.322,1136
02/02/2017,15:45:00,9.329,9.329,9.326,9.326,1661
02/02/2017,15:46:00,9.333,9.335,9.333,9.334,2347
02/02/2017,15:47:00,9.335,9.335,9.335,9.335,578
02/02/2017,15:48:00,9.337,9.339,9.334,9.334,2103
02/02/2017,15:49:00,9.346,9.346,9.338,9.338,3982
02/02/2017,15:50:00,9.35,9.35,9.348,9.349,10991
02/02/2017,15:51:00,9.342,9.35,9.342,9.35,8169
02/02/2017,15:52:00,9.343,9.343,9.34,9.343,3318
02/02/2017,15:53:00,9.346,9.346,9.346,9.346,306
02/02/2017,15:54:00,9.347,9.349,9.347,9.347,1006
02/02/2017,15:55:00,9.346,9.35,9.344,9.35,8232
02/02/2017,15:56:00,9.364,9.368,9.346,9.346,12765
02/02/2017,15:57:00,9.36,9.362,9.36,9.362,4795
02/02/2017,15:58:00,9.362,9.364,9.362,9.364,3541
02/02/2017,15:59:00,9.358,9.363,9.358,9.362,3139
02/02/2017,16:00:00,9.356,9.36,9.356,9.358,3661
02/02/2017,16:01:00,9.365,9.365,9.364,9.364,1899
02/02/2017,16:02:00,9.37,9.37,9.369,9.369,2702
02/02/2017,16:03:00,9.37,9.376,9.37,9.376,4468
02/02/2017,16:04:00,9.377,9.377,9.368,9.368,6036
02/02/2017,16:05:00,9.377,9.378,9.376,9.378,2192
02/02/2017,16:06:00,9.374,9.388,9.374,9.38,14274
02/02/2017,16:07:00,9.376,9.376,9.375,9.375,593
02/02/2017,16:08:00,9.379,9.38,9.379,9.38,3358
02/02/2017,16:09:00,9.384,9.384,9.382,9.382,1284
02/02/2017,16:10:00,9.387,9.387,9.386,9.386,1591
02/02/2017,16:11:00,9.39,9.39,9.389,9.39,11608
02/02/2017,16:12:00,9.394,9.394,9.386,9.389,7109
02/02/2017,16:13:00,9.393,9.397,9.393,9.397,2771
02/02/2017,16:14:00,9.398,9.398,9.392,9.393,3320
02/02/2017,16:15:00,9.4,9.4,9.398,9.399,3405
02/02/2017,16:16:00,9.405,9.405,9.404,9.404,730
02/02/2017,16:17:00,9.407,9.407,9.405,9.405,1575
02/02/2017,16:18:00,9.408,9.409,9.408,9.409,2386
02/02/2017,16:19:00,9.408,9.408,9.407,9.408,2122
02/02/2017,16:20:00,9.396,9.405,9.396,9.405,14011
02/02/2017,16:21:00,9.398,9.399,9.398,9.399,960
02/02/2017,16:22:00,9.399,9.399,9.396,9.396,2534
02/02/2017,16:23:00,9.398,9.4,9.398,9.399,7587
02/02/2017,16:24:00,9.402,9.402,9.4,9.4,3926
02/02/2017,16:25:00,9.409,9.409,9.406,9.406,2281
02/02/2017,16:26:00,9.405,9.409,9.405,9.409,5336
02/02/2017,16:27:00,9.408,9.408,9.406,9.406,754
02/02/2017,16:28:00,9.408,9.409,9.408,9.409,7756
02/02/2017,16:29:00,9.41,9.41,9.408,9.41,3336
02/02/2017,16:30:00,9.41,9.41,9.409,9.409,33108
02/02/2017,16:31:00,9.403,9.409,9.403,9.409,7663
02/02/2017,16:32:00,9.399,9.403,9.399,9.403,2621
02/02/2017,16:33:00,9.396,9.398,9.394,9.398,9742
02/02/2017,16:34:00,9.38,9.394,9.38,9.394,18341
02/02/2017,16:35:00,9.38,9.38,9.378,9.379,7965
02/02/2017,16:36:00,9.38,9.385,9.38,9.385,6015
02/02/2017,16:37:00,9.375,9.379,9.374,9.379,9421
02/02/2017,16:38:00,9.377,9.377,9.377,9.377,1257
02/02/2017,16:39:00,9.388,9.388,9.379,9.379,11315
02/02/2017,16:40:00,9.397,9.397,9.39,9.39,5089
02/02/2017,16:41:00,9.396,9.4,9.396,9.4,5743
02/02/2017,16:42:00,9.403,9.403,9.397,9.4,1970
02/02/2017,16:43:00,9.402,9.404,9.401,9.404,2353
