unit_id,PANEL,Tech2,Tech,Speed,Package,MarketClass,Urban_Rural,Region,Country,trim24_mean_download,trimpk_mean_download,max_download_average,min_download_average,t00000600MonSun,t06001200MonSun,t12001800MonSun,t18001900MonSun,t19002000MonSun,t20002100MonSun,t21002200MonSun,t22002300MonSun,t23002400MonSun,t00000600MonFri,trim4_mean_upload,trimpk_mean_upload,max_upload_average,Min_upload_average,disconnects_30_seconds_plus,dns_24hrs,dns_24_fail_rate,jitter_24hrs_up,jitter_24hrs_down,latencyloss24,latencyfail_rate24,webget24,dns_pk,dns_pk_fail_rate,jitter_pk_up,jitter_pk_down,latencypk,latencyfailratepk,webgetPK,YouTubeUHD24hr,YouTubeHD24hr,YouTubeSD24hr,YouTubeFailed24hr,YouTubeStartupDelay24hr,YouTubeUHDPeak,YouTubeHDPeak,YouTubeSDPeak,YouTubeFailedPeak,YouTubeStartupDelayPeak,NetflixUHD24hr,NetflixHD24hr,NetflixSD24hr,NetflixFailed24hr,NetflixStartupDelay24hr,NetflixUHDPeak,NetflixHDPeak,NetflixSDPeak,NetflixFailedPeak,NetflixStartupDelayPeak,Min_max,Peak_max,weight_National,Weight_ISP
520170,OFCOM,FTTC,FTTC38,30+,BT 38,1,Rural,South West,England,31.851,31.01,32.5799,28.4049,32.4975,32.2697,32.1916,31.5083,31.9562,31.3378,30.6737,30.8308,31.7399,32.5024,7.1478,7.1274,7.2181,6.725,0.1471,16.0824,0.0001,0.3839,0.6816,15.2719,0.0009,183.7885,16.5032,0.0012,0.3935,0.75,15.5212,0.0001,189.2329,0.0749,0.8084,0.1168,0,4502.966283,0.0909,0.7273,0.1818,0,18666.16254,0.9941,0.003,0,0.003,1110.32091,1,0,0,0,1049.062324,0.87,0.95,#NULL!,#NULL!
143560,SKC,FTTC,FTTC38,30+,BT 38,3,Urban,East Midlands,England,32.2731,31.64,32.6166,30.0654,32.4986,32.4189,32.3994,32.3003,32.3097,31.407,31.8673,32.2955,32.4563,32.4726,6.3828,6.3867,6.4516,6.3035,1.9412,12.2235,0.0002,0.4272,0.54,13.5271,0.0012,389.9914,12.4516,0.0027,0.4317,1.0673,13.9801,0.0018,431.2435,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.92,0.97,0.37,#NULL!
157492,SKC,FTTC,FTTC38,30+,BT 38,3,Urban,Scotland,Scotland,32.6278,32.61,32.6764,32.0913,32.6461,32.6358,32.6119,32.6534,32.6369,32.6476,32.5757,32.639,32.5945,32.6437,6.349,6.3552,6.4058,6.1067,0.2353,24.7062,0.0002,0.3693,0.2161,24.4159,0.0005,521.3327,24.6765,0,0.3748,0.2534,24.5266,0.0024,548.5342,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.98,1,0.32,#NULL!
939934,OFCOM,FTTC,FTTC38,30+,BT 38,3,Rural,East Midlands,England,30.9687,27.51,32.7198,24.2747,32.5193,32.4407,31.9964,31.6358,29.1593,28.0443,26.9701,30.0567,32.5239,32.521,6.7343,6.7508,6.8312,6.5572,0.2353,15.6502,0,0.3218,0.407,10.2576,0.0013,180.2429,16.4289,0,0.3205,0.5609,10.9784,0.0026,218.986,0.2442,0.7558,0,0,985.6955116,0.2222,0.7778,0,0,1377.805778,0.9059,0.0941,0,0,1366.5002,0.6667,0.3333,0,0,2385.858077,0.74,0.84,0.2,#NULL!
655946,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,North West,England,32.7921,32.83,32.9258,31.6951,32.855,32.9591,32.7425,32.5402,32.6407,32.6499,33.0137,32.6757,32.8696,32.8723,5.8833,5.8735,5.9209,5.7324,0.4118,20.7145,0,0.3805,0.2673,15.8801,0.0013,182.8453,20.9485,0,0.393,0.2766,15.6388,0.0059,182.9206,0.0751,0.8092,0.1156,0,928.9986503,0.0541,0.7838,0.1622,0,896.2851539,1,0,0,0,991.84182,1,0,0,0,993.226865,0.96,1,0.61,#NULL!
947832,OFCOM,FTTC,FTTC38,30+,BT 38,1,Rural,Scotland,Scotland,32.5788,32.62,33.1034,31.4767,32.6657,32.5975,32.4663,32.6749,32.7515,32.8069,32.4239,32.3763,32.4882,32.7227,7.5761,7.5859,7.7439,7.3873,0.2,21.4184,0,0.2772,0.2433,16.6461,0.0006,181.2466,21.5243,0,0.274,0.2322,16.6016,0.0001,180.0168,0.2967,0.7033,0,0,925.1251978,0.4,0.6,0,0,1056.4836,1,0,0,0,1055.90074,1,0,0,0,1073.5807,0.95,0.99,0.17,#NULL!
939858,OFCOM,FTTC,FTTC38,30+,BT 38,3,Rural,South West,England,32.9772,33.27,33.5344,30.505,32.7354,32.9422,32.6039,33.0714,32.9484,33.407,33.1285,33.111,33.0306,32.5673,8.9417,9.1918,9.1888,8.3497,1.1176,13.5135,0.0001,0.3621,0.3154,9.4213,0.0015,150.1586,13.5237,0,0.3703,0.3335,9.4126,0.0001,150.4288,0.2755,0.7245,0,0,887.4648674,0.3333,0.6667,0,0,1150.892083,1,0,0,0,1009.84174,1,0,0,0,991.600273,0.91,0.99,0.1,#NULL!
144402,SKC,FTTC,FTTC38,30+,BT 38,3,Urban,South East,England,33.4107,33.06,33.6289,31.6611,33.5852,33.5671,33.5096,33.5224,33.0387,33.0363,33.0826,33.4806,33.4415,33.5806,4.7381,4.7396,4.7738,4.6896,0.1471,13.6748,0.0002,0.3809,0.5052,8.6603,0.0004,391.8221,14.7443,0,0.387,0.5287,8.6931,0,394.8587,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.94,0.98,0.37,#NULL!
812642,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,South East,England,33.5072,33.32,33.6929,31.7067,33.6225,33.5971,33.6609,33.6339,33.2493,33.2408,33.3974,33.3116,33.4307,33.7543,6.5588,6.5631,6.5963,6.3596,0,24.7492,0.0038,0.2955,0.4616,23.4742,0.0028,229.1125,24.824,0.0105,0.2845,0.4852,23.4909,0.0071,232.8374,0,0.8667,0.1333,0,796.7235703,0,0.8462,0.1538,0,933.9841852,0.996,0,0.004,0,1383.89268,1,0,0,0,1065.59216,0.94,0.99,#NULL!,#NULL!
660090,SKC,FTTC,FTTC38,30+,BT 38,1,Rural,South East,England,33.2359,32.21,33.7109,29.9003,33.4496,33.5197,33.6409,33.3316,33.2006,32.2092,32.2102,33.2007,33.4697,33.4872,6.9961,7.0882,7.0724,6.8639,0.4118,16.074,0,0.3454,0.529,17.3009,0.0003,460.7855,16.205,0,0.3458,0.623,17.3961,0,502.5244,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.89,0.96,#NULL!,#NULL!
143634,SKC,FTTC,FTTC38,30+,BT 38,3,Urban,North West,England,32.9962,32.1,33.7963,30.4358,33.3093,33.8193,33.1106,32.136,31.7806,32.3769,31.829,32.0164,33.7615,33.1317,5.7809,5.7537,5.8763,5.5549,0.3529,18.3027,0.0002,0.3755,0.6887,11.5041,0.0002,372.5237,18.6407,0,0.3743,0.9273,11.7002,0,428.2478,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.9,0.95,#NULL!,#NULL!
59871,SKC,FTTC,FTTC38,30+,BT 38,1,Urban,Northern Ireland,Northern Ireland,31.0352,29.86,33.8458,22.1904,32.9946,31.9017,30.7209,28.4138,27.5517,29.3364,30.3894,31.6769,31.3744,33.1448,9.1629,9.0773,9.2912,8.7356,0.7941,21.7077,0.0004,0.2496,0.594,20.294,0.0012,497.3654,22.0624,0,0.2461,1.9763,21.58,0.0004,595.5757,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.66,0.88,0.25,#NULL!
660824,SKC,FTTC,FTTC38,30+,BT 38,3,Rural,North East,England,33.8154,33.8,33.8935,33.1917,33.8295,33.8304,33.8206,33.855,33.7989,33.7897,33.8151,33.8587,33.7149,33.8218,6.4156,6.4083,6.4574,6.2698,0.2059,18.4093,0,0.4323,0.3926,12.8478,0.0005,402.4521,18.3545,0,0.4247,0.386,13.0471,0,491.6055,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.98,1,#NULL!,#NULL!
388985,OFCOM,FTTC,FTTC38,30+,BT 38,3,Rural,Yorkshire & Humberside,England,34.3613,34.34,34.5963,32.8815,34.3952,34.39,34.3669,34.3541,34.2954,34.3326,34.3529,34.3409,34.3531,34.3594,6.5539,6.5288,6.5981,6.2677,0.1765,21.8198,0.0001,0.5329,0.506,20.9636,0.0007,214.3195,21.8885,0,0.5366,0.5311,20.8589,0.0078,212.372,0.0761,0.8141,0.1099,0,645.5609887,0.0976,0.7561,0.1463,0,658.2256342,0.9943,0.0029,0.0029,0,1138.91635,1,0,0,0,1081.924923,0.95,0.99,#NULL!,#NULL!
213678,SKC,FTTC,FTTC38,30+,BT 38,3,Urban,East,England,34.1694,33.65,34.6025,32.1043,34.4134,34.4988,34.3769,34.2531,33.6374,33.8014,33.5012,34.0281,34.0345,34.4314,7.2101,7.1891,7.2524,7.0498,0.3529,8.1507,0,0.3527,0.3693,7.6435,0.0017,327.1385,8.3468,0,0.3258,0.5049,7.7927,0.007,397.7322,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.93,0.97,#NULL!,#NULL!
175632,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,Yorkshire & Humberside,England,31.4647,26.77,34.8779,21.1945,34.1136,34.1591,33.2364,32.3465,32.74,28.61,24.9292,26.9419,33.9061,33.9564,6.2759,6.2772,6.3871,6.103,0.2059,20.1333,0.0001,0.2833,0.6314,19.0859,0.0003,205.4399,21.8955,0,0.2791,1.6249,20.9633,0.0002,265.8673,0.2784,0.7216,0,0,1303.026815,0.3333,0.6667,0,0,1570.879684,0.898,0.102,0,0,1266.80519,0.5833,0.4167,0,0,1747.8858,0.61,0.77,0.51,#NULL!
948092,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,London,England,35.0372,34.83,35.2397,34.545,35.177,35.1344,35.0866,34.9015,34.9871,34.7882,34.88,35.0678,35.235,35.2811,5.1304,5.2371,5.2729,5.0478,0.25,14.7262,0,0.2789,0.3088,14.1266,0.0006,159.4136,14.9784,0,0.3202,0.3427,14.2665,0,160.6239,0.1646,0.8354,0,0,755.4961646,0.1818,0.8182,0,0,748.9111818,1,0,0,0,990.33154,1,0,0,0,975.721,0.98,0.99,0.26,#NULL!
175474,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,South East,England,34.4678,34.33,35.2665,30.7075,35.1202,34.832,33.978,33.875,34.8563,34.4689,34.1894,34.1362,34.1312,35.1131,6.8435,6.843,6.9129,6.5605,0.0882,14.0309,0.0003,0.3122,0.7956,8.3886,0.0003,136.735,15.3005,0,0.3426,1.1593,8.4994,0,138.2011,0.0809,0.815,0.104,0,563.4113055,0.1053,0.7632,0.1316,0,553.0726842,1,0,0,0,959.10611,1,0,0,0,972.868316,0.87,0.97,0.37,#NULL!
141942,SKC,FTTC,FTTC38,30+,BT 38,3,Urban,South East,England,35.1817,35,35.4822,33.5531,35.4509,35.2422,35.4285,35.1467,35.2225,35.1657,34.8265,34.7319,35.1305,35.4496,6.5659,6.6184,6.6698,6.3347,0.4706,17.6007,0.0002,0.3734,0.252,11.1228,0.0017,411.9608,17.2559,0,0.3661,0.3536,10.1354,0.0148,461.4888,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.95,0.99,0.51,#NULL!
662398,SKC,FTTC,FTTC38,30+,BT 38,1,Rural,Yorkshire & Humberside,England,34.7809,35.58,35.5418,32.0064,35.1499,35.0719,35.1115,33.4574,34.0769,35.7545,35.396,34.2344,33.7443,36.2541,9.1841,9.1962,9.2546,8.9403,1.1176,19.2151,0,0.3328,0.3904,15.3868,0.002,448.8902,20.3126,0,0.3418,0.5151,15.6207,0.0054,430.6536,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.9,1,#NULL!,#NULL!
633148,SKC,FTTC,FTTC38,30+,BT 38,1,Rural,Wales,Wales,35.5387,35.53,35.6402,35.3557,35.5155,35.5509,35.5486,35.5529,35.5493,35.539,35.5227,35.527,35.5389,35.5445,9.2807,9.2824,9.3149,9.2491,1.7059,17.0742,0,0.3219,0.6279,11.8688,0.0017,373.8977,16.815,0,0.3125,0.6355,11.9664,0.0001,411.4921,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.99,1,#NULL!,#NULL!
532382,OFCOM,FTTC,FTTC38,30+,BT 38,2,Urban,Yorkshire & Humberside,England,34.8997,33.69,35.7415,30.9033,35.5792,35.2557,35.4969,35.1057,33.8248,34.3396,33.0356,34.3951,35.0425,35.4793,6.3411,6.2568,6.4155,6.0722,0.0882,20.9383,0.0003,0.4098,0.4354,16.1735,0.0003,174.6279,22.3456,0,0.4378,0.9422,16.3309,0.0001,179.9138,0.0818,0.8091,0.1091,0,626.9863443,0.1176,0.7353,0.1471,0,718.5025,1,0,0,0,1015.57698,1,0,0,0,1070.72871,0.86,0.94,0.14,#NULL!
143190,SKC,FTTC,FTTC38,30+,BT 38,1,Rural,South West,England,35.682,35.54,35.869,34.5715,35.7654,35.6696,35.7675,35.7296,35.6427,35.4405,35.6418,35.7377,35.594,35.7863,5.5605,5.5568,5.5978,5.4098,1.3824,15.8045,0,0.36,0.2697,10.3026,0.0021,366.2718,15.8094,0,0.3675,0.4036,10.3665,0.0041,452.0795,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.96,0.99,#NULL!,#NULL!
93534,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,South East,England,35.9101,35.91,36.0449,34.7458,35.9277,35.8953,36.0782,35.9102,35.9497,35.9803,35.8345,35.3536,36.0541,36.005,6.8331,6.8475,6.9422,6.7302,0.1471,7.3498,0,0.4243,0.2678,6.033,0.0004,124.9758,7.3797,0,0.3993,0.2629,6.1813,0.0001,125.4744,0.0816,0.8163,0.102,0,1813.539313,0.1111,0.7778,0.1111,0,5434.375833,1,0,0,0,945.69372,1,0,0,0,935.990171,0.96,1,0.68,#NULL!
814119,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,Wales,Wales,36.0152,35.64,36.1772,34.7175,36.1548,36.1311,36.0166,36.0893,35.9729,35.4976,35.7807,36.0399,36.1564,36.1571,6.8648,6.8634,6.8985,6.8158,0.0294,12.503,0.0001,0.344,0.509,11.8373,0.0004,151.4173,12.6022,0,0.3454,0.6231,11.92,0,151.4409,0.071,0.8239,0.1051,0,878.1517564,0.0976,0.7805,0.122,0,963.661766,1,0,0,0,951.4157,1,0,0,0,1000.16875,0.96,0.99,#NULL!,#NULL!
146978,SKC,FTTC,FTTC38,30+,BT 38,1,Rural,East Midlands,England,35.9857,36.04,36.3458,33.7987,36.046,36.0726,35.9123,35.8935,35.9388,36.0473,36.0342,35.8187,36.043,36.1184,9.2505,9.251,9.3028,8.9782,0.7941,17.3664,0.0011,0.4198,0.3205,9.9357,0.0024,351.6906,18.1547,0,0.325,0.3014,10.2482,0.003,372.7328,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.93,0.99,0.21,#NULL!
812778,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,East,England,36.3373,36.26,36.4394,35.523,36.4114,36.3994,36.2234,36.3557,36.3516,36.3315,36.1896,36.3378,36.396,36.4147,8.3569,8.3558,8.4073,8.2861,0.0294,11.5443,0,0.2488,0.3814,7.109,0.0002,129.7054,11.9299,0,0.2637,0.4254,7.1518,0,130.8707,0.08,0.82,0.1,0,930.4789619,0.1,0.8,0.1,0,1030.326717,1,0,0,0,884.34947,1,0,0,0,888.761539,0.97,1,0.61,#NULL!
939874,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,South East,England,36.221,35.95,36.5044,34.5767,36.3015,36.3307,36.27,36.2634,36.2024,36.0558,35.8538,36.2943,36.3196,36.298,9.3618,9.3599,9.5189,9.1935,0.0588,16.1595,0,0.3681,0.3606,15.5491,0.0005,171.3043,16.3338,0,0.3663,0.381,15.5296,0.0001,176.9691,0.2887,0.7113,0,0,876.3921959,0.3333,0.6667,0,0,908.2474167,1,0,0,0,1003.74901,1,0,0,0,1009.23875,0.95,0.98,0.61,#NULL!
413130,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,London,England,35.6401,34.07,36.8659,31.2937,36.4669,36.7669,36.1178,35.5297,35.5461,34.3077,33.8327,34.6094,35.0017,36.4146,8.2107,8.145,8.3294,8.0327,0.2353,20.4887,0.0001,0.3651,0.4394,17.2546,0.0011,180.9408,21.7334,0,0.4532,0.6162,17.2662,0.0001,190.9069,0.0936,0.786,0.1204,0,597.5033633,0.1212,0.697,0.1818,0,683.2948182,1,0,0,0,955.67845,1,0,0,0,988.948742,0.85,0.92,#NULL!,#NULL!
947418,OFCOM,FTTC,FTTC38,30+,BT 38,3,Rural,South East,England,36.4346,35.4,36.921,33.554,36.8709,36.8201,36.492,36.7645,36.5967,35.046,35.7492,36.236,36.7953,36.8689,11.2832,11.2634,11.4973,11.1274,0.1111,19.1605,0,0.174,0.0946,3.6875,0.0001,152.8816,20.1314,0,0.1733,0.3026,3.7453,0,151.6367,0.2917,0.7083,0,0,819.2814896,0.3636,0.6364,0,0,935.9996364,1,0,0,0,929.77462,1,0,0,0,930.157273,0.91,0.96,#NULL!,#NULL!
241418,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,North West,England,36.7603,36.41,37.0407,34.8078,36.8615,36.9093,36.9099,36.6283,36.7165,36.627,36.1893,36.6753,36.8882,36.8872,5.8849,5.798,5.9547,5.5663,0.1765,11.9636,0.0001,0.4348,0.2861,10.8178,0.0025,141.5898,12.0138,0.001,0.452,0.3321,10.8805,0.0145,141.9706,0.0763,0.8174,0.1063,0,549.1046595,0.0952,0.7619,0.1429,0,648.1760455,1,0,0,0,935.40607,1,0,0,0,920.505868,0.94,0.98,#NULL!,#NULL!
2665,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,East,England,36.8486,36.49,37.0729,35.3577,37.0369,36.9231,37.015,36.8395,36.775,36.6166,36.3672,36.6945,36.9685,36.9885,6.3709,6.34,6.4567,6.2622,0.2353,11.6462,0.0006,0.3511,0.3056,6.5442,0.0015,123.0771,12.5804,0.002,0.3585,0.3603,6.6289,0.0035,123.215,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.95,0.98,#NULL!,#NULL!
813083,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,East,England,36.6899,36.34,37.0875,33.1844,37.058,36.9877,36.9243,36.3999,36.0014,36.1699,36.5035,36.2648,37.0329,37.0596,7.161,7.1514,7.2555,7.0398,0.0882,12.0168,0,0.3921,0.2871,7.7903,0.0002,147.9457,12.2243,0,0.4102,0.3453,7.8433,0.0005,156.7198,0.078,0.8189,0.1031,0,901.6977692,0.1,0.75,0.15,0,967.6075435,0.9972,0.0028,0,0,917.94709,1,0,0,0,932.757026,0.89,0.98,0.26,#NULL!
947214,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,Scotland,Scotland,36.7952,36.55,37.1116,35.7385,36.8368,37.0147,37.0084,36.5136,36.7167,36.757,36.3414,36.608,36.9974,37.0263,8.7738,8.8287,8.9189,8.6012,0.1111,26.2677,0,0.2592,0.3131,22.0079,0.0003,201.7767,26.1965,0,0.281,0.5056,21.6499,0,203.3147,0.2841,0.7159,0,0,948.0380341,0.3333,0.6667,0,0,946.0281667,1,0,0,0,1038.21741,1,0,0,0,1038.954833,0.96,0.98,0.32,#NULL!
147108,SKC,FTTC,FTTC38,30+,BT 38,3,Urban,East Midlands,England,37.0019,36.94,37.1344,36.2611,36.9766,37.0715,37.0612,36.8839,36.9373,36.8262,37.052,37.036,37.0724,36.9337,6.8158,6.813,6.847,6.7611,0,8.3031,0,0.877,0.8627,7.725,0,334.2367,8.3273,0,0.8628,0.8307,7.7055,0,389.0026,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.98,0.99,#NULL!,#NULL!
657848,SKC,FTTC,FTTC38,30+,BT 38,1,Urban,Northern Ireland,Northern Ireland,36.0956,35.76,37.1447,32.8949,36.5336,36.6672,36.1376,35.4096,36.1046,36.0308,35.487,34.9285,35.6893,36.6178,8.4058,8.3118,8.4998,8.1358,0.1765,21.9673,0,0.5974,0.9722,20.9635,0.0005,466.7274,23.1792,0,0.5761,0.887,21.2833,0.0002,520.4828,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.89,0.96,0.33,#NULL!
147566,SKC,FTTC,FTTC38,30+,BT 38,3,Urban,London,England,35.6834,33.4,37.1451,29.0888,36.7798,36.7234,35.7929,36.1374,35.7002,33.7313,33.0599,34.8374,36.2529,36.6569,5.5405,5.2991,5.7528,4.7261,0.2353,12.7713,0,0.5832,0.494,6.7221,0.0007,384.7658,14.4147,0,0.9793,1.2473,7.255,0.0015,443.727,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.78,0.9,0.26,#NULL!
182566,SKC,FTTC,FTTC38,30+,BT 38,1,Rural,South East,England,36.992,36.9,37.1467,36.331,37.0497,37.0051,36.9831,36.9878,36.9892,36.8647,36.9364,37.0159,37.0166,37.0553,9.2085,9.2165,9.2706,9.0843,0.1875,18.5102,0,0.3854,0.3225,8.6424,0.0006,329.4493,18.3711,0,0.3968,0.3521,8.8859,0,366.0035,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.98,0.99,0.18,#NULL!
473232,SKC,FTTC,FTTC38,30+,BT 38,2,Urban,South East,England,36.2919,35.48,37.1468,29.8994,36.556,37.0852,36.4426,36.2965,36.7389,35.2085,35.7426,35.4906,35.9022,36.8063,6.823,6.835,6.9535,6.3509,0,9.5753,0.0002,0.3698,0.425,9.436,0.0001,359.7036,9.6382,0,0.3393,0.4461,15.9674,0.0001,445.7289,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.8,0.96,#NULL!,#NULL!
140868,SKC,FTTC,FTTC38,30+,BT 38,1,Rural,East,England,37.0304,37.05,37.1491,36.3509,37.0309,37.0294,37.0074,37.035,37.0355,37.062,37.0312,37.0323,37.0325,37.0404,9.1943,9.2083,9.2493,9.1284,0.2059,16.5063,0.0002,0.4462,0.3694,9.8525,0.0009,347.4968,16.1994,0,0.447,0.364,9.8221,0.0114,394.3524,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.98,1,#NULL!,#NULL!
34538,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,South East,England,34.2115,24.52,37.1598,21.9602,37.148,36.8991,35.5739,35.4181,32.6419,26.4247,22.6141,33.079,35.5822,37.1457,6.1991,6.1475,6.2746,5.8061,0.0882,9.8129,0.0008,0.2929,0.6203,8.6778,0.0004,156.7818,11.318,0,0.3073,1.2042,10.3023,0.0003,295.1333,0.0831,0.8007,0.1163,0,905.6720439,0.0323,0.7742,0.1935,0,933.8677647,0.9621,0.0379,0,0,1074.43876,0.6429,0.3571,0,0,1684.339861,0.59,0.66,#NULL!,#NULL!
814947,OFCOM,FTTC,FTTC38,30+,BT 38,2,Urban,North West,England,36.8087,36.27,37.1623,33.699,37.0619,37.1262,36.7465,37.1225,36.2358,36.3682,36.1731,36.9536,37.0064,37.0195,9.2801,9.268,9.3189,9.1552,0.0882,16.5423,0,0.3146,0.2703,11.4295,0.0004,148.0015,16.7118,0,0.3179,0.3417,11.4192,0,150.759,0.0787,0.8118,0.1096,0,965.0261746,0.1,0.75,0.15,0,1037.540804,1,0,0,0,931.89445,1,0,0,0,981.684154,0.91,0.98,0.35,#NULL!
172402,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,Scotland,Scotland,36.8002,36.48,37.1674,33.443,37.1507,37.0683,37.0059,36.9434,37.0123,36.8746,36.0776,36.4011,35.7875,37.1486,8.467,8.4647,8.5248,8.3127,0.0588,25.3536,0,0.2733,0.4409,20.0165,0.0003,199.3807,25.3308,0,0.282,0.542,19.9756,0.0002,200.7247,0.075,0.8167,0.1083,0,979.6474332,0.0732,0.7805,0.1463,0,1028.176913,1,0,0,0,950.79784,1,0,0,0,965.83359,0.9,0.98,#NULL!,#NULL!
